S	0.12000000000000002
Hi	0.2999999999999999
L	0.2999999999999999
Hi	0.2999999999999999
S	0.2999999999999999
How	0.2999999999999999
are	0.2999999999999999
you	0.2999999999999999
L	0.2999999999999999
Fine	0.22499999999999998
and	0.2
you	0.2
S	0.19999999999999998
Yeah	0.15714285714285717
cool	0.0
cool	0.0
cool	0.0
cool	0.0
I	0.0
mean	0.0
standard	0.0
S	0.0
I	0.0
was	0.0
remembering	0.0
some	0.0
things	0.0
that	0.0
happened	0.0
L	0.0
Okay	0.0
S	0.0
In	0.0
the	0.0
past	0.0
uh	0.0
hmm	0.0
S	0.0
You	0.0
had	0.0
good	0.0
experiences	0.0
on	0.0
your	0.0
high	0.0
school	0.0
L	0.0
Yeah	0.0
some	0.0
S	0.0
Yeah	0.0
some	0.0
L	0.0
Yeah	0.0
S	0.0
So	0.0
this	0.0
was	0.0
yeah	0.0
kind	0.0
of	0.0
divided	0.0
L	0.0
Yeah	0.0
S	0.0
Yeah	0.0
every	0.0
time	0.0
I	0.0
ask	0.0
someone	0.0
I	0.0
always	0.0
I	0.0
mean	0.0
its	0.0
S	0.0
Very	0.0
its	0.0
really	0.0
50	0.0
50	0.0
some	0.0
people	0.0
really	0.0
love	0.0
it	0.0
and	0.0
enjoy	0.0
it	0.0
S	0.0
And	0.0
some	0.0
people	0.0
really	0.0
not	0.0
like	0.0
it	0.0
much	0.0
it	0.0
was	0.0
a	0.0
bad	0.0
time	0.0
L	0.0
Hmm	0.0
S	0.0
For	0.0
me	0.0
it	0.0
was	0.0
a	0.0
different	0.0
time	0.0
I	0.0
was	0.0
moving	0.0
from	0.0
school	0.0
to	0.0
school	0.0
so	0.0
S	0.0
On	0.0
my	0.0
second	0.0
year	0.0
of	0.0
high	0.0
school	0.0
I	0.0
S	0.0
I	0.0
moved	0.0
to	0.0
a	0.0
new	0.0
new	0.0
school	0.0
and	0.0
then	0.0
you	0.0
know	0.0
its	0.0
hard	0.0
to	0.0
again	0.0
with	0.0
a	0.0
lot	0.0
of	0.0
people	0.0
that	0.0
you	0.0
dont	0.0
know	0.0
S	0.0
No	0.0
one	0.0
knows	0.0
you	0.0
and	0.0
you	0.0
are	0.0
the	0.0
new	0.0
guy	0.0
and	0.0
S	0.0
I	0.0
never	0.0
could	0.0
connect	0.0
with	0.0
there	0.0
people	0.0
theyre	0.0
there	0.0
since	0.0
ever	0.0
since	0.0
their	0.0
kindergarten	0.0
doing	0.0
together	0.0
you	0.0
know	0.0
and	0.0
L	0.0
True	0.0
yeah	0.0
hmm	0.0
S	0.0
Youre	0.0
kind	0.0
of	0.0
the	0.0
outsider	0.0
S	0.0
And	0.0
this	0.0
inaudible	0.0
teachers	0.0
theyre	0.0923076923076923
very	0.042857142857142864
S	0.0
Uh	0.1625
this	0.2
old	0.1
didactic	0.0
style	0.0
you	0.07500000000000001
know	0.2
S	0.2
This	0.12727272727272732
authoritarianism	0.1
in	0.1
the	0.1
school	0.1
L	0.1
Hmm	0.03636363636363637
S	0.0
That	0.0
they	0.0
dont	0.0
know	0.0
how	0.0
to	0.0
pass	0.0
the	0.0
the	0.0
the	0.0
the	0.0
subject	0.0
properly	0.0
S	0.0
They	0.0
just	0.0
yeah	0.0
right	0.0
something	0.0
in	0.0
the	0.0
board	0.0
and	0.0
then	0.0
thats	0.0
all	0.0
L	0.0
Okay	0.0
S	0.0
And	0.0
and	0.0
I	0.0
was	0.0
not	0.0
the	0.0
best	0.0
student	0.0
S	0.0
I	0.0
was	0.0
always	0.0
average	0.0
you	0.0
know	0.0
I	0.0
was	0.0
doing	0.0
everything	0.0
I	0.0
could	0.0
just	0.0
to	0.0
pass	0.0
L	0.0
Hmm	0.0
hmm	0.0
S	0.0
You	0.0
know	0.0
but	0.0
never	0.0
yeah	0.0
I	0.0
never	0.0
liked	0.0
it	0.0
I	0.0
never	0.0
liked	0.0
the	0.0
subjects	0.0
also	0.0
S	0.0
Er	0.0
but	0.0
everything	0.0
changed	0.0
when	0.0
there	0.0
was	0.0
a	0.0
new	0.0
teacher	0.0
coming	0.0
S	0.0
And	0.0
he	0.0
was	0.0
younger	0.0
than	0.0
the	0.0
other	0.0
guys	0.0
he	0.0
was	0.0
more	0.0
dynamic	0.0
he	0.0
was	0.0
more	0.0
light	0.0
L	0.0
Hmm	0.0
S	0.0
So	0.0
he	0.0
made	0.0
this	0.0
very	0.0
good	0.0
didactic	0.0
didactic	0.0
when	0.0
he	0.0
was	0.0
teaching	0.0
S	0.0
And	0.0
explaining	0.0
things	0.0
better	0.0
and	0.0
making	0.0
things	0.0
interesting	0.0
he	0.0
was	0.0
teaching	0.0
history	0.0
L	0.0
Hmm	0.0
S	0.0
So	0.0
history	0.0
for	0.0
me	0.0
was	0.0
never	0.0
the	0.0
best	0.0
subject	0.0
S	0.0
Because	0.0
I	0.0
just	0.0
had	0.0
to	0.0
memorize	0.0
a	0.0
lot	0.0
of	0.0
dates	0.08
a	0.2
lot	0.2
names	0.2
a	0.2
lot	0.2
of	0.2
things	0.2
like	0.2
that	0.2
S	0.19999999999999998
But	0.19999999999999998
he	0.19999999999999998
make	0.09999999999999999
a	0.014285714285714287
difference	0.0
he	0.0
make	0.0
it	0.0
more	0.0
life	0.0
more	0.0
interesting	0.0
to	0.0
study	0.0
you	0.0
know	0.0
L	0.0
Hmm	0.0
S	0.0
Then	0.0
I	0.0
start	0.0
to	0.0
pay	0.0
attention	0.0
more	0.0
and	0.0
attend	0.0
more	0.0
his	0.0
lectures	0.0
S	0.0
Uh	0.0
yeah	0.0
uh	0.0
then	0.0
came	0.0
the	0.0
first	0.0
test	0.0
the	0.0
first	0.0
exam	0.0
I	0.0
fail	0.0
L	0.0
Uh	0.0
S	0.0
Yeah	0.0
really	0.0
bad	0.0
and	0.0
that	0.0
is	0.0
like	0.0
yeah	0.0
wow	0.0
S	0.0
Thats	0.0
bad	0.0
