S	0.016666666666666666
Hey	0.4666666666666666
L	0.4666666666666666
Hi	0.39999999999999997
S	0.5799999999999998
How	0.33999999999999986
you	0.36
doing	0.48
L	0.21999999999999997
Im	0.0
doing	0.0
good	0.0
S	0.0
Um	0.0
Im	0.0
telling	0.0
you	0.0
Ill	0.0
tell	0.0857142857142857
you	0.2999999999999999
what	0.14285714285714282
this	0.0
real	0.0
experience	0.0
that	0.0
I	0.0
had	0.0
S	0.0
Do	0.0
you	0.0
like	0.0
traveling	0.0
by	0.0
air	0.5
L	0.5
Yeah	0.5
S	0.5
Arent	0.5
you	0.5
scared	0.5
of	0.5
it	0.5
L	0.5
Little	0.5
bit	0.5
S	0.5
Im	0.5
terrified	0.5
of	0.5
traveling	0.5
by	0.5
air	0.5
and	0.5
and	0.5
L	0.5
laughs	0.5
okay	0.5
S	0.5
I	0.5
normally	0.5
I	0.5
avoid	0.5
taking	0.5
flights	0.5
if	0.5
I	0.5
can	0.5
L	0.5
Okay	0.5
S	0.5
Um	0.5
but	0.5
a	0.5
couple	0.5
of	0.5
weeks	0.5
ago	0.5
we	0.5
were	0.5
traveling	0.5
to	0.5
Zurich	0.5
S	0.5
And	0.5
um	0.5
I	0.5
didnt	0.5
plan	0.5
it	0.5
in	0.5
advance	0.5
L	0.5
Uhhuh	0.5
S	0.5
And	0.5
the	0.5
plane	0.5
takes	0.5
way	0.5
too	0.5
much	0.5
time	0.5
to	0.5
go	0.5
there	0.5
S	0.5
So	0.5
I	0.5
found	0.5
this	0.5
really	0.5
cheap	0.5
flight	0.5
on	0.5
the	0.5
Zoom	0.5
last	0.5
minute	0.5
deals	0.5
website	0.5
L	0.5
Uhhuh	0.5
yeah	0.5
yeah	0.5
S	0.5
And	0.5
took	0.5
this	0.5
flight	0.5
um	0.5
it	0.5
was	0.5
really	0.5
cheap	0.5
L	0.5
Uhhuh	0.5
S	0.5
To	0.5
and	0.5
fro	0.5
was	0.5
really	0.5
less	0.5
than	0.5
100	0.5
euros	0.5
L	0.5
Uhhuh	0.5
S	0.5
And	0.5
I	0.5
took	0.5
that	0.5
flight	0.5
um	0.5
S	0.5
I	0.5
didnt	0.5
realize	0.5
it	0.5
was	0.5
in	0.5
the	0.5
evening	0.5
so	0.5
it	0.5
was	0.5
fine	0.5
for	0.5
me	0.5
I	0.5
would	0.5
reach	0.5
then	0.5
and	0.5
go	0.5
in	0.5
to	0.5
the	0.5
hotel	0.5
directly	0.5
but	0.5
S	0.5
It	0.5
was	0.5
like	0.5
the	0.5
last	0.5
flight	0.5
of	0.5
the	0.5
day	0.5
from	0.5
here	0.5
right	0.5
L	0.5
Okay	0.5
S	0.5
So	0.5
930	0.5
10pm	0.5
was	0.5
the	0.5
flight	0.5
from	0.5
here	0.5
L	0.5
Okay	0.5
S	0.5
Um	0.5
so	0.5
I	0.5
reach	0.5
the	0.5
airport	0.5
I	0.5
reach	0.5
the	0.5
airport	0.5
a	0.5
couple	0.5
of	0.5
hours	0.5
ago	0.5
as	0.5
I	0.5
normally	0.5
do	0.5
L	0.5
Uhhuh	0.5
yeah	0.5
S	0.5
It	0.5
was	0.5
a	0.5
bit	0.5
rainy	0.5
evening	0.5
like	0.5
normally	0.5
it	0.5
is	0.5
L	0.5
Uhhuh	0.5
okay	0.5
S	0.5
But	0.5
it	0.5
was	0.5
really	0.5
windy	0.5
at	0.5
that	0.5
night	0.5
L	0.5
Okay	0.5
S	0.5
So	0.5
I	0.5
reach	0.5
the	0.5
airport	0.5
and	0.5
I	0.5
see	0.5
this	0.5
huge	0.5
cue	0.5
of	0.5
people	0.5
for	0.5
check	0.5
in	0.5
S	0.5
Apparently	0.5
all	0.5
the	0.5
flights	0.5
before	0.5
my	0.5
flight	0.5
were	0.5
delayed	0.5
because	0.5
of	0.5
the	0.5
weather	0.5
L	0.5
Okay	0.5
ah	0.5
S	0.5
So	0.5
there	0.5
was	0.5
a	0.5
huge	0.5
huge	0.5
cue	0.5
for	0.5
check	0.5
in	0.5
the	0.5
security	0.5
was	0.5
completely	0.5
packed	0.5
L	0.5
Uhhuh	0.5
S	0.5
